difficulty,ILP,ILP stdev,ILP GPU,ILP GPU stdev,Hill Climbing v1,Hill Climbing v1 stdev,Hill Climbing v3,Hill Climbing v3 stdev,Offering Order,Offering Order stdev
1,0.4077997620776296,0.00940480724474094,0.22611733380705118,0.021866672044860983,0.28356393564492466,0.0015345877714964189,0.21103187814354896,0.001164188963377712,0.12863999489694833,0.0006121627712433855
2,0.214091119132936,0.0010628965082970677,0.24852275028824805,0.008093990657388823,0.5393980303034186,0.00111702091585227,0.40915305249392986,0.0017804515134815539,0.13457914274185895,0.0009467378239783852
3,0.20628161415457724,0.0011302667316819566,0.24911193408071994,0.008262225388032151,0.8131125607341528,0.003347717429718933,0.6127681623771787,0.0038794260429157127,0.14852873206138612,0.0006344181378410229
4,0.20836388740688563,0.0009763945693193665,0.24939832951873542,0.006549400272607307,1.0729837419092656,0.00398705570475623,0.7769451298564672,0.003611732292656665,0.14513187762349844,0.0006390908494116859
5,0.20928697858005763,0.0008192165421532537,0.2513556611537933,0.005545498735974363,1.3739657112956047,0.0058643759010759385,0.959500790424645,0.00308386687573878,0.14112745363265275,0.001050769989301868
6,0.21195335187017916,0.005146604335451066,0.2496627935767174,0.003119149843283306,1.6671384984627367,0.004726735584050185,1.1176186245679856,0.004390120853585174,0.12857981499284507,0.0007428627534741175
7,0.2112621960788965,0.005938548080248416,0.24981528911739587,0.005326476699088939,1.9224592915922403,0.015951861854473986,1.2011218792945146,0.005471144222390779,0.12023342743515969,0.0004349671542998682
8,0.21784863464534282,0.005617403749027375,0.2516249757260084,0.008113219710656233,2.0979807685688137,0.008981635700916833,1.2835820447653532,0.004687883122860371,0.12521480582654476,0.0006360739525797279
9,0.21319803904742002,0.0008577063218751283,0.25106310334056614,0.005841600181502137,2.2502234503254295,0.006978065117269085,1.3455881978198887,0.004774036868564289,0.11861890569329261,0.0005299801346965135
10,0.21346394911408426,0.0007049128591812735,0.251009463891387,0.005746587019769587,2.381800374239683,0.008984322670763715,1.4049224779754876,0.004187283499149771,0.11213782567530871,0.00039234115410757896
11,0.2197887984290719,0.005291017843292667,0.24983758848160506,0.0032480729021057957,2.498169874437153,0.008373257573878698,1.4444934075698257,0.004413032953729834,0.08789378892630338,0.000504604501755477
12,0.2247242008149624,0.005021937471738513,0.2503221745416522,0.005782253290607107,2.581414570994675,0.010675183343269477,1.4636077146604658,0.00600729922422474,0.08950215950608253,0.0005213787731920556
13,0.225255390368402,0.005843077298301921,0.2505908320471644,0.005814433477862544,2.5936869288235904,0.01430585918082951,nan,nan,0.07643463149666786,0.0003311549133979126
14,0.23705964721739292,0.0008938376828017346,0.250934292152524,0.008462795518586618,2.5816812118142844,0.007611651566823217,nan,nan,0.16245980896055698,0.0011320833468411885
15,0.24032707434147596,0.0007375947329965442,0.2520773321017623,0.009529014111218571,nan,nan,nan,nan,nan,nan
16,0.4051991492509842,0.007153714239704547,0.27227194249629977,0.003807891550486288,nan,nan,nan,nan,nan,nan
17,0.24499267570674418,0.006804390305556891,0.2738028973340988,0.006732746364407336,nan,nan,nan,nan,nan,nan
18,0.2316494942829013,0.0011465643939883529,0.25291323114186526,0.006128312393271584,nan,nan,nan,nan,nan,nan
