difficulty,ILP,ILP stdev,ILP GPU,ILP GPU stdev,Hill Climbing v1,Hill Climbing v1 stdev,Hill Climbing v3,Hill Climbing v3 stdev,Offering Order,Offering Order stdev
7,0.2454062234610319,0,0.1896851547062397,0,0.11175256967544556,0.0,0.05864271894097328,0.0,nan,nan
8,0.5890437569469213,0,0.27890616096556187,0,0.1876951139420271,0.0,0.0979357399046421,0.0,nan,nan
9,0.2680352684110403,0,0.23368190228939056,0,0.2622484229505062,0.0,0.13998356461524963,0.0,nan,nan
10,0.26280855014920235,0,0.23301455192267895,0,0.3188519086688757,0.0,0.1677705068141222,0.0,nan,nan
11,0.27492511458694935,0,0.23378111235797405,0,0.35437991470098495,0.0,0.18968433514237404,0.0,nan,nan
12,0.2746865674853325,0,0.23263956606388092,0,0.3721069414168596,0.0,0.2020570244640112,0.0,nan,nan
13,0.2805554177612066,0,0.2337222434580326,0,0.3793172724545002,0.0,0.2103930003941059,0.0,nan,nan
14,0.2734838202595711,0,0.23332694545388222,0,0.38470777310431004,0.0,0.21580376289784908,0.0,nan,nan
15,0.2859515752643347,0,0.27777680940926075,0,0.38959098421037197,0.0,0.2124117873609066,0.0,nan,nan
16,0.27427644468843937,0,0.23683441616594791,0,0.38965240493416786,0.0,0.2147999256849289,0.0,nan,nan
17,0.2705635689198971,0,0.2325624544173479,0,nan,nan,nan,nan,nan,nan
18,0.26742364652454853,0,0.2362997978925705,0,nan,nan,nan,nan,nan,nan
19,0.2686831895262003,0,0.22984322905540466,0,nan,nan,nan,nan,nan,nan
