difficulty,ILP,ILP stdev,ILP GPU,ILP GPU stdev,ILP GPU VRAM,ILP GPU VRAM stdev,Hill Climbing v1,Hill Climbing v1 stdev,Hill Climbing v3,Hill Climbing v3 stdev,Offering Order,Offering Order stdev
1,3060752.22,1766.692242928714,1770796.88,1839.6302050761647,13734051840,0.0,32205.4,3791.820326407239,24708.74,3897.262680447414,16425.14,2601.431568288852
2,3060695,1727.1721845554487,1770807.82,1627.9989180410585,13734051840,0.0,32118.08,3877.5898407465975,27739.84,3878.3648056512534,16736.94,3019.7617517186445
3,3060172.7,1561.6919428907213,1770724.1,1565.8458918881056,13734051840,0.0,30960.38,3862.3496332398176,29647.2,4278.011973917276,16464.28,2373.070413052702
4,3061063.7,2019.2559778496714,1771178.02,1749.216495043027,13734051840,0.0,30800.94,4062.48622181651,30243.58,5387.569169365149,16682.26,2938.075573207325
5,3060758.68,2140.460683200355,1770411.1,1341.7284808509248,13734051840,0.0,32058.04,4294.367483110871,30612.44,5316.766211270355,17087.14,2891.6922452474932
6,3060764.78,1746.7877374174107,1770301.56,1304.680008622022,13734051840,0.0,31098.92,3368.755997851614,29455.22,5419.578593791745,15788.56,1954.090175681224
7,3060916.42,2106.707200387198,1770916.96,1728.8310189966219,13738162257.92,415128.43602224987,30835.98,3703.8967427865064,29593.76,5529.981520285025,16849.28,2805.9573071940918
8,3061365.46,2205.2401989583905,1770552.84,1473.112688929708,13734051840,0.0,31191.48,3166.305825599367,30109.7,5544.968350694536,16267.88,2314.7380125920895
9,3061127.28,2110.1712865963063,1770881.8,1923.8087753416744,13738246144,0.0,31353.26,3902.4799640479796,29287.94,5382.0976125124525,17094.7,2675.18698373762
10,3060528.9,1750.0009125362053,1770465.96,1476.4887742235508,13738246144,0.0,31371.84,3928.417089747524,28989.3,5349.927705977313,16559.58,2491.1423581504587
11,3060422.76,1785.6044144484968,1770549.52,1764.8265364260221,13740259409.92,415128.43602224987,31853.18,3670.6215994191566,30888.8,5551.194260182732,16483.98,2393.0903126480193
12,3061081.78,1962.0114240654323,1770774.8,1719.1080150319056,13740007751.68,1068502.2095728673,31900,4747.548918620416,28141.78,5083.459140011186,16146.2,2179.055505938108
13,3060574.14,1428.6684682755822,1770861.02,1784.571171149517,13738246144,0.0,31797.16,4262.934580683085,30242.56,5894.033316942185,15410.82,1712.4064901030183
14,3060833.22,1695.3089091817517,1770798.44,1851.3965292641738,13738246144,0.0,nan,nan,29757.2,5220.390535864034,42313.18,3333.1446124875984
15,3060630.3,1527.2321936985836,1770785.04,1555.3221329174407,13738246144,0.0,nan,nan,nan,nan,nan,nan
16,3060719.64,1584.9724359928607,1770460.48,1661.364428684435,13738246144,0.0,nan,nan,nan,nan,nan,nan
17,3060674.02,1718.2331514835648,1770862.56,1832.4916700537349,13740133580.8,635533.0287338274,nan,nan,nan,nan,nan,nan
18,3060534.1,1659.3056360651437,1770753.08,1719.2661087374058,13738246144,0.0,nan,nan,nan,nan,nan,nan
19,3060914.98,1763.875539248499,1770935.8,1807.3980057033393,13738246144,0.0,nan,nan,nan,nan,nan,nan
