difficulty,ILP,ILP stdev,ILP GPU,ILP GPU stdev,ILP GPU VRAM,ILP GPU VRAM stdev,Hill Climbing v1,Hill Climbing v1 stdev,Hill Climbing v3,Hill Climbing v3 stdev,Offering Order,Offering Order stdev
1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2,6317243.36,1527.5268494918075,3212698.72,1823.4076535488184,13732206346.24,688412.6310464297,48873.58,3680.6836326521557,36016.92,3187.9437351960137,nan,nan
3,6317707.6,2010.0116153588642,3212910.8,1885.4978880163949,13734051840,0.0,48952.66,3746.891220841129,35515.18,2363.409813496299,nan,nan
4,6317489.26,2007.6989042692835,3213584.4,2041.5716734807975,13734051840,0.0,49340.92,3638.0078246541607,35918.6,3121.860885394335,nan,nan
5,6317549.7,1874.2136119624429,3212857.7,1966.5007692625509,13738246144,0.0,48516,2830.797810670688,35605.44,3146.7293493987286,nan,nan
6,6317463.62,2020.3094013400168,3213140.08,1940.2980398035004,13734051840,0.0,48457.38,3581.5174123689585,35625.32,2453.7834130923916,nan,nan
7,6317331.64,1866.4759193600705,3213313.16,2352.1777522030907,13734051840,0.0,49098.64,2825.1449430759753,36054.92,3157.6809033445634,nan,nan
8,6317658.42,2514.0877039724182,3213011.16,2088.5666929788017,13734051840,0.0,49335.78,3717.1626566399227,35284.86,2683.587615525918,nan,nan
9,6317809,1913.9694514867497,3213270.78,2154.609413820159,13738246144,0.0,49336.46,3930.1700498599707,36163.9,3519.2042946306683,nan,nan
10,6317519.3,2115.6853499516415,3213130.36,1983.037854671772,13738246144,0.0,49213.7,3445.65193173859,36110.16,3110.528423904589,nan,nan
11,6318075.48,1906.1431327287517,3213059.22,2220.166322966064,13738246144,0.0,49203.6,3574.80524944067,35288.3,2476.414979978361,nan,nan
12,6317567.08,2185.2783210401744,3212461.52,1967.609564306654,13738246144,0.0,49078.82,3174.3854535571295,34925.78,2315.057228454711,nan,nan
13,6317868.36,2276.5954688920015,3213141.66,1975.4466465762591,13738246144,0.0,47933.42,3710.3884008693917,35755.88,2555.6126677873353,nan,nan
14,6317986.06,1720.4272655123689,3213350.58,1766.0949784938591,13738246144,0.0,49915.72,3496.91489709873,35363.12,2925.6915919878793,nan,nan
15,6318450.52,2004.139881060487,3213450.44,2553.010597034691,13738246144,0.0,48842.96,3858.501131004005,36521.46,3320.13741546205,nan,nan
16,6318090.96,1775.7029646806106,3212800.88,2092.471838154432,13738246144,0.0,49306.96,3828.397090700184,35806.22,2815.47889347298,nan,nan
17,6317319.02,1951.6567476931814,3213044.94,2118.4233780270242,13738246144,0.0,49183.84,3299.623833600628,nan,nan,nan,nan
18,6317841.82,1775.4661094243072,3212948.06,1930.9833849780334,13738246144,0.0,49344.22,3886.785531379211,nan,nan,nan,nan
19,6318248.66,2525.3181380505994,3213092.74,1908.606670012532,13737616998.4,4448731.201136791,nan,nan,nan,nan,nan,nan
20,6317284.78,1726.4408509522516,3213079.86,1890.0074398946535,13738833346.56,951178.7406002963,nan,nan,nan,nan,nan,nan
21,6317071.86,1861.4156233515241,3213410.78,2058.122795269554,13739252776.96,1482305.0072529134,nan,nan,nan,nan,nan,nan
22,6317654.9,1760.4245922214218,3212652.78,1800.9578436748257,13739168890.88,1649667.6858718118,nan,nan,nan,nan,nan,nan
