difficulty,ILP,ILP stdev,ILP GPU,ILP GPU stdev,Hill Climbing v1,Hill Climbing v1 stdev,Hill Climbing v3,Hill Climbing v3 stdev,Offering Order,Offering Order stdev
1,1.2107525689154863,0.25241886639310646,0.4289405328780413,0.014635654294405713,0.08145283624529838,0.005231905911970227,0.05594365164637566,5.6871289406121624e-05,0.057396298572421074,0.0051823556934917124
2,0.3594816367328167,0.0597555456023118,0.43140814907848835,0.024563164962607794,0.17729295447468757,0.00038835818959559405,0.11706748694181442,0.0021897439334820595,0.0579315048456192,0.005221044720041655
3,0.3128182281553745,0.03337052419660485,0.4283871325850487,0.0148279715510291,0.2888826013356447,0.006212915925251759,0.1778595594316721,0.004335836781651631,0.06856207594275475,0.009617900141223708
4,0.31158661790192127,0.0662964650922005,0.43279588781297207,0.016130794865711246,0.42647237360477447,0.007143964304442416,0.229139347076416,0.005464895174154687,0.05697916105389595,0.0030821939303228574
5,0.35672692440450193,0.05954328098224032,0.4246876684576273,0.01760468440412083,0.5337885542213917,0.008715232822965614,0.2918825094401836,0.005780597566135626,0.05823652870953083,0.005180022935646782
6,0.3538780921697617,0.06753137997102115,0.4269356397539377,0.0268814256159073,0.6244115359336138,0.007034664674123997,0.34453444942831996,0.002228721124862459,0.05918397836387158,0.00661781123867837
7,0.34593561708927156,0.03640279306129657,0.4291544059664011,0.016979899769567403,0.6956740956008435,0.00712443129480243,0.37956286638975145,0.005914955296501817,0.06282750807702542,0.008313127834164404
8,0.3529580982029438,0.04786594168110249,0.46255406364798546,0.018815882818207643,0.7624147387593985,0.009649790696183989,0.41969156332314017,0.00678933031095678,0.06396832995116711,0.008855640952192951
9,0.39601620443165303,0.09936084129995258,0.48095223411917687,0.041864461442403245,0.8258260662853718,0.009573308898135647,0.45065781302750113,0.004575246740147623,0.05735425002872944,0.0067568787028642685
10,0.36827312178909777,0.04688854896716036,0.4663325598090887,0.039950301816495976,0.8791919342428446,0.01007418266018488,0.4800762369483709,0.0036850672357663533,0.05664888672530651,0.00231595757915873
11,0.3735380556434393,0.044441788719612234,0.474226463213563,0.0401662515493295,0.9122797982394695,0.008736829767233157,0.5116748266667127,0.009566992031320545,0.05793228097259998,0.0042546488905212485
12,0.3499768626689911,0.021271450190106546,0.47151799842715264,0.019680820208561524,0.9237792821228504,0.008890961501204827,0.5178886792063713,0.007115990300437104,0.05743414632976055,0.004126046113742638
13,0.4082994396984577,0.0643206347076622,0.460442167147994,0.02096707481786836,0.9210667180269957,0.010363949098701709,0.5319211642444134,0.011832710199750697,0.05652802921831608,0.002219592000106985
14,0.3975192877650261,0.07702728053701693,0.5009592018276453,0.06878925400153947,nan,nan,0.5284104361385107,0.004577337786049822,0.059184097722172736,0.008121786978189292
15,0.43289705626666547,0.07240984784452423,0.5699208493530751,0.0652148019239295,nan,nan,nan,nan,0.33055371053516863,0.019021326799539877
16,0.5219132174551487,0.08236537827305679,0.5784795325994492,0.03840597523906708,nan,nan,nan,nan,1.8244426902383566,0.3067832088391176
17,0.42017921566963196,0.03089927248760966,0.5409538473188877,0.04762746502162631,nan,nan,nan,nan,nan,nan
18,0.454821225181222,0.05759851688702882,0.4805263525247574,0.02513844322832687,nan,nan,nan,nan,nan,nan
