difficulty,ILP,ILP stdev,ILP GPU,ILP GPU stdev,Hill Climbing v1,Hill Climbing v1 stdev,Hill Climbing v3,Hill Climbing v3 stdev,Offering Order,Offering Order stdev
1,1.1755479148030281,0.004756479761615064,1.2190713147819041,0.014728444301762381,0.04078023038804531,4.0119333830485296e-05,0.02981323577463627,0.0028769580000042702,0.13132208734750747,0.0017011924354401904
2,2.9791502606123688,0.01060893631316011,1.4086304575949908,0.018185876199947108,0.056031823456287384,0.0005318439592772378,0.04079420618712902,9.071042081521978e-05,0.12671660378575325,0.005348074993413259
3,5.657418544590473,0.01836628934206752,1.5836384745687246,0.0541635593382286,0.0724969682097435,0.0006829880681417342,0.055955386981368066,5.771139542302088e-05,0.1317540277540684,0.00016329788910700934
4,2.5993546196073294,2.034612565538857,2.932093037813902,1.0872095111449622,0.10084464810788632,0.002410937065363115,0.07030459187924862,0.0027745822605114725,0.1317752239604791,7.989069655555951e-05
5,0.13173732228577137,0.00011829888515872023,6.731666541174054,0.015768330569331787,0.11676392287015915,0.0006157410852969444,0.07753895424306392,0.005254331623744023,nan,nan
6,5.3541668146103625,0.009730535258620986,1.5674067563563585,0.11197904383047795,0.14023633547127246,0.005334551669406742,0.08697374522686005,0.001005772575072088,0.13174925811588764,0.00010465482858725955
7,0.6324964568018914,1.7585250396636791,6.186474658027291,1.21586501244659,0.14171769767999648,0.0054903350558768845,0.08763374403119087,0.0023271690923822703,0.11817684397101402,0.0007168630481620554
8,5.7681237082183365,0.8153474400926745,1.8221605575829745,0.6465103706581794,0.14144053272902965,0.0053754871885536406,0.08806694276630879,0.0024598958677046435,0.11840807836578816,0.0008925231085256892
9,2.8332714645564554,2.338941973718722,3.665086986646056,1.6653447355421578,0.14274802878499032,0.005397259856205149,0.08747224248945713,0.0011340917230554263,0.6055383612401783,0.0046995763017136085
10,10.004183643460273,0.0032786026111689195,7.789789500236512,0.023126512090937277,0.14460285045206547,0.0067358066308970555,0.08761612385511398,0.001254349672661664,nan,nan
11,10.004013794064521,0.003353653326033439,7.6271910430490975,0.016253976678477264,0.14377597764134406,0.004895869669078911,0.08820214219391347,0.003089052867122992,nan,nan
12,9.83680656529963,0.8260036626557352,5.707762597352266,0.7473865439611307,0.1433488964289427,0.005056331826615732,0.0878457423299551,0.0022937404747636284,10.001729562878609,0.00013650310561465806
13,10.004856126531958,0.004174046942789285,7.365738583505154,0.01986876630129348,0.14290380746126174,0.0052371041823172934,0.08749649293720722,0.0013254018725435796,nan,nan
14,10.003723192587495,0.003225713640820951,5.969287545308471,0.018286560866200945,0.14395017616450786,0.004844046983828751,0.08743653357028962,0.0011952603371660968,nan,nan
15,10.004524793997406,0.004464801904580728,6.066671764031053,0.024539218446373554,0.14265602290630341,0.005272839587478869,0.08808133751153946,0.0030188522391556855,nan,nan
16,10.003754898011685,0.003310141354415779,7.300104787126184,0.017443929119566916,0.1419243521988392,0.00605012800706703,0.0880026264488697,0.0029807405635922193,nan,nan
17,9.953218007981777,0.3589583788056552,7.355972232148051,0.7673283737473714,0.14309365168213845,0.005173153460551496,0.08816921822726727,0.0029625072706470816,10.001587375998497,0.0
18,9.786655268296599,0.8691772860926992,6.130589026659727,1.03039402964877,0.143703895509243,0.004972095269593422,0.0875443933904171,0.0011554358089545884,10.003213045497736,0.0018394197636186676
19,nan,nan,10.003686345368624,0.003156842788406658,0.1431047534942627,0.0051519233784941285,0.08767159886658192,0.0012661986532378445,nan,nan
