difficulty,ILP,ILP stdev,ILP GPU,ILP GPU stdev,Hill Climbing v1,Hill Climbing v1 stdev,Hill Climbing v3,Hill Climbing v3 stdev,Offering Order,Offering Order stdev
1,0.4146642964333296,0.0036795756733286767,0.5620239116251469,0.008210829989247595,0.13174655340611935,9.643491008043514e-05,0.07239453986287117,0.0007326662478925904,0.07110816583037377,6.414601622454908e-05
2,0.32486377254128457,0.0036959478208814104,0.5612322761118412,0.01025408186550624,0.23771810680627822,0.001423021504182776,0.13233021311461926,0.002253545845870617,0.0711130727082491,7.073045569241883e-05
3,0.3345202676206827,0.003567598243454806,0.609227663576603,0.01620261067659945,0.35575128711760046,0.00619046495482124,0.19741628982126713,0.00460349965892692,0.07110972471535205,8.189205267267458e-05
4,0.33680813401937487,0.003975037717755004,0.6068769880384207,0.015784874184577344,0.4807546579092741,0.004672076152150418,0.2686579342186451,0.0021845729317179494,0.07113064661622047,0.0002213933963818563
5,0.31442212499678135,0.003894848272309034,0.562880190089345,0.01061060120076312,0.6185945750027895,0.00596328046114513,0.3433708821237087,0.0026508302472183754,0.07111382640898228,7.185536133117561e-05
6,0.31837168425321577,0.004881265826002107,0.56184726215899,0.010508141734193231,0.7454276638478041,0.007774129247803135,0.41306816212832925,0.007229558075116818,0.07120315186679363,0.0006452648841892394
7,0.3217229746282101,0.0028014756952366385,0.5631946835666894,0.010541657983610956,0.8652168902754783,0.00755862692305735,0.47923537977039815,0.00495107135079242,0.07109574638307095,6.8158732660381e-05
8,0.32543145202100277,0.003996050186602163,0.5615816755592823,0.010860857069665263,0.9668170936405659,0.013296767888913397,0.5321012882888317,0.010325520557046563,0.07112394101917743,6.778177143027936e-05
9,0.38986403465270997,0.0050946073859911775,0.6054908014088869,0.014355970468076656,1.0523739682883024,0.03539975358909832,0.5749890492111445,0.008682918797892177,0.07110958933830261,8.080733841226658e-05
10,0.33305834732949735,0.0028158178483517694,0.561088058128953,0.008890555669442225,1.1058690059185028,0.011720781117375144,0.6166071804612875,0.007324765370954785,0.07111200243234635,7.72788537282014e-05
11,0.34468367405235767,0.004015253253618678,0.6085752554237842,0.016685413805237338,1.1668130103498697,0.013177145546777954,0.6471652924269438,0.00609701893797617,0.0711220221221447,9.859146188768186e-05
12,0.4270186650007963,0.0044090892884728885,0.6089966814219951,0.01716879839652512,1.2202545870840549,0.010347967823084918,0.6697714497894048,0.011873151446285236,0.07109437689185143,7.04764636835889e-05
13,0.4491484748572111,0.005081366362430759,0.6064322612434626,0.01294701326395465,1.241498809531331,0.010181639274509104,0.6777363149076701,0.007697360680650942,0.0711203970760107,8.299641694800531e-05
14,0.6885929083824158,0.003977670383904365,0.6071591126918793,0.01104141228119275,1.2514901290088891,0.011763668775272235,0.6861761306971311,0.009016527138941847,0.07111884623765946,7.40227318825178e-05
15,0.7269030291587114,0.00651382143043574,0.6127930019795894,0.012074335187105037,1.2571172096580268,0.013771676157319659,0.687386587113142,0.009452280808534863,10.00326892130077,0.002750853835218705
16,0.520103403031826,0.004749104063069155,0.6198124682158231,0.016025667461478686,1.2607815898954868,0.014082261778717162,0.6868743100762367,0.009346936553402558,10.003083268254995,0.0028118779761022584
17,0.46772324323654174,0.003313035495866042,0.6138681647926569,0.016871305335209436,1.2596727182716132,0.013066408946717345,0.6866224972903728,0.009499229374085844,10.002729600518942,0.00221168627855208
18,0.3822724249958992,0.0023040629699841195,0.6124750812351704,0.012407950008280162,1.2594138675928115,0.018808031091014435,0.6889048426598311,0.00984378625600716,10.002538205832243,0.002523278017497049
19,0.9540077982097864,0.004809426567855398,0.6187405680119992,0.014848248059758548,1.259093317463994,0.015545030691119694,0.6876662938296795,0.012906213325715139,10.003131035268307,0.003067554301959039
20,0.7900991669297218,0.0030087616993366138,0.6156822108477354,0.014422968057946893,1.2573578813672066,0.011403714391746273,0.686760374084115,0.008224747115743255,10.002559504434466,0.0025589549193299876
