difficulty,ILP,ILP stdev,ILP GPU,ILP GPU stdev,Hill Climbing v1,Hill Climbing v1 stdev,Hill Climbing v3,Hill Climbing v3 stdev,Offering Order,Offering Order stdev
1,633012.2193983402,123812.1584666686,325210.26,298359.0229805696,4903.7266666666665,1536.8116602726204,4675.7,1819.2027252495957,3874.55,1032.3638499515898
2,502724.79333333333,335599.94626883237,325750.42,298584.28235811886,5338.253333333333,1330.2087154193061,5348.725,1495.078435069562,3804.1,956.0151566779576
3,501845.67849223944,335756.07757604955,323773.024,299074.64169325895,5225.190687361419,1139.7586797221468,5606.09,1306.6552855865125,3910.0,1072.3537879191954
4,499797.89555555553,335499.10547197383,323741.496,298831.8469394031,5167.497504159734,1013.5380063966161,5671.9475,1137.7966724830644,3840.37,982.6145565620717
5,502057.49555555556,335759.1664564947,323895.476,298757.4469993606,5209.940079893476,956.924856892184,5714.856850715746,1042.1271082714238,3825.98,978.5980797120754
6,515549.9261477046,320373.46587634337,325997.724,298444.04133276973,5146.425555555556,869.4428835242928,5800.76,962.4494362106009,3843.42,995.6936791133419
7,495531.1261061947,332785.2544311455,324384.096,298073.10370494006,5207.243,844.6331091308463,5792.704285714286,895.3386470892408,3870.33,1027.6307167460498
8,492221.046460177,330449.91674646747,324341.704,298128.47202355694,5162.7191719171915,794.8199639657984,5872.881491344873,896.1221973612971,3818.07,966.8507688324601
9,493710.44567627495,330283.42823048687,323853.372,298801.66320682736,5180.231088944306,768.3677774317467,5796.745882352941,824.140115186052,3964.32,1142.9870389961259
10,521804.3527272727,305390.1872483706,324713.532,298478.3957463694,5316.27733755943,842.3506604473636,5807.660753880266,804.6993773403798,3871.88,1012.0788415010668
11,509755.474,317269.3853440614,322475.072,298959.12064863794,5225.498051441933,764.6414680647314,5811.859243697479,781.0625155150163,3854.53,1011.4638901666788
12,522759.06352087116,304744.87702531164,323337.448,297815.30677453795,5230.735498839907,765.8792290253597,5809.273726273726,771.9349551607318,3902.84,1053.526044128272
13,510848.75247524754,316136.25616103574,323033.224,298393.53302899166,nan,nan,5840.046953046953,783.3903310567515,6604.667,1068.3358440053328
14,529523.3454545455,308627.8264318026,324156.088,298951.45931951783,nan,nan,nan,nan,nan,nan
15,497326.60917030566,328573.7139098669,324032.2,298561.50562758493,nan,nan,nan,nan,nan,nan
