difficulty,ILP,ILP stdev,ILP GPU,ILP GPU stdev,Hill Climbing v1,Hill Climbing v1 stdev,Hill Climbing v3,Hill Climbing v3 stdev,Offering Order,Offering Order stdev
1,0.71074472643435,0.008849449306573236,0.17430903024971486,0.004299691023187349,0.06498312827199698,0.0003741692178393702,0.03747396152466535,0.0010747942710159092,0.03326458543539047,0.0002894689795673014
2,0.16430819973349572,0.0006386785985084716,0.17504737101495266,0.007358551116181185,0.12076121453195811,0.000544316292195318,0.06834192108362913,0.00026458952776622593,0.033689332865178584,0.0002044543814692711
3,0.16099463649094103,0.0007788278100619425,0.1756215350329876,0.008381619804054453,0.1811850480735302,0.0008414764833590295,0.10268280431628227,0.0006524805931048549,0.03336811151355505,0.00028990193657889974
4,0.17146527234464884,0.000531980414193775,0.1738677280768752,0.003324809020654239,0.23858218636363746,0.0010280178202352777,0.13519727893173694,0.0005649507717015904,0.03331215638667345,0.00021710890970160922
5,0.17822729911655188,0.0068608722263927,0.17508945867419243,0.003840562673407517,0.29043168187141416,0.0013810285531631486,0.16850842848420144,0.001234277605699306,0.03334236677736044,0.00021992451685223883
6,0.16203753847628832,0.00731576862982591,0.17453737128525973,0.0040863713312303,0.3460554073005915,0.0024697890805779298,0.2015779708325863,0.001061190650797768,0.03365554627031088,0.000228125832772945
7,0.24789183277636767,0.0008999185139556098,0.17651013404130936,0.007162463677250272,0.39279730420559644,0.002078904822941094,0.23080012168735264,0.0011330380015088584,0.03376357138156891,0.00017795173232685652
8,0.16306876569986342,0.0007596562802036253,0.17628770299255847,0.007800413942917753,0.42896757312119005,0.00156318348726991,0.26131812639534474,0.0018881614248220553,0.033638201020658016,0.00016634313671506522
9,0.16456371236592532,0.003513037822681052,0.1762787553668022,0.007141758280415723,0.4605455274134874,0.003979597904831681,0.28306543681770563,0.0013429867019894225,0.033655054830014706,0.0001550439570017676
10,0.16655138663947583,0.0009173194065195217,0.1758219562470913,0.007117871093403569,0.48012577019631864,0.002910571958008873,0.301951307579875,0.001812864158646721,0.03370716705918312,0.00030447118327004167
11,0.16703650906682013,0.0011327211414363743,0.1746914241090417,0.0032652629005673305,0.4832259859889746,0.005847509883695522,0.3153662833943963,0.004024834754699566,0.033062647730112076,0.0001663543318222325
12,0.25612176857888697,0.002443942716201236,0.17547756042331458,0.007261191601014297,0.4780613680183887,0.001915046199335194,0.32000584397464993,0.0032339397445817404,0.032644813694059846,0.00018675720445231834
13,0.18095561422407627,0.001358359616250761,0.17476440120488404,0.00434725746590871,nan,nan,0.3227565746381879,0.0015594017623271946,0.03284348201006651,0.00016068872863802977
14,0.18872143778949976,0.00600758098819076,0.17520369101315736,0.009477996699604292,nan,nan,nan,nan,0.03280472088605166,0.00024817184295811454
15,0.21492148287594318,0.000988557074125982,0.17531780421733856,0.0061221777574299715,nan,nan,nan,nan,0.24945380959659816,0.001012935734721795
16,0.19947253521531821,0.0015163374161612621,0.17586109817028045,0.006847890577599845,nan,nan,nan,nan,nan,nan
17,0.19698237787932157,0.0006673538410687443,0.17458280876278878,0.004821304173166194,nan,nan,nan,nan,nan,nan
18,0.1899537706375122,0.0072519312542584586,0.17573207188397647,0.0037850588111296296,nan,nan,nan,nan,nan,nan
