difficulty,ILP,ILP stdev,ILP GPU,ILP GPU stdev,Hill Climbing v1,Hill Climbing v1 stdev,Hill Climbing v3,Hill Climbing v3 stdev,Offering Order,Offering Order stdev
1,711803.5468641518,132109.13736202932,313719.432,317420.83742116555,4978.631578947368,1629.225508456936,4692.95,1841.6819737468904,3936.3,1084.1443164956863
2,533330.6,362778.07368669723,312675.552,317940.5476621662,5517.851428571428,1388.497720760352,5244.02,1456.209045267055,3909.86,1060.4851569356397
3,533464.3111111111,362965.29906235717,314978.256,318181.43640002125,5406.19,1203.455902856536,5376.49,1228.885912191993,3899.85,1040.649655045085
4,534717.1533333333,364364.6107768456,314385.2,316525.47554181464,5474.2211981566825,1182.8942173574267,5463.295,1090.1713130073917,3943.3,1098.5354943392736
5,531849.0311111112,361785.00848439324,315620.292,315984.4999509116,5322.675962815405,1030.637818253079,5486.977732793523,985.7029192100789,3941.2,1092.0547031845404
6,528679.1577777778,359034.4136805419,316222.632,318225.64728053747,5212.63305978898,966.9137353119334,5490.850909090909,929.6264970391875,3898.77,1041.9426771781893
7,568111.3793103448,336411.40666026424,316494.104,315896.27139991167,5171.258947368421,933.4685673196564,5502.8966666666665,892.9912868478613,3940.95,1091.1146406729722
8,603829.5814285714,306009.5946942217,315062.98,318037.3180756096,5227.292181069959,943.7762290749962,5535.577639751553,880.2563541475441,3892.78,1039.2039356151322
9,563457.8705035971,330628.992443395,315424.652,316388.12621462473,5247.774,1012.052854303521,5496.972307692307,863.9810831383177,3933.62,1084.1863660661097
10,563665.2658227849,331800.76653402275,317776.116,316627.7317388211,5254.238,1001.3996447995199,5544.376344086021,875.9433954276857,3925.81,1065.8303321207775
11,599606.7784090909,302043.5498200213,315759.088,315451.83792248694,nan,nan,5503.469230769231,866.4103173640342,6302.528571428571,1111.7312231322942
12,623749.0305522914,279732.78162876045,313572.34,318166.7852354874,nan,nan,nan,nan,8719.61867392697,1575.218516940194
13,637399.1314405889,268809.5024939929,316657.744,317996.4027511777,nan,nan,nan,nan,nan,nan
14,623352.6682188591,277906.84271626885,315547.76,316365.67434016167,nan,nan,nan,nan,nan,nan
15,552459.88,348501.4754274303,316604.992,316657.1908124064,nan,nan,nan,nan,nan,nan
