difficulty,ILP,ILP stdev,ILP GPU,ILP GPU stdev,Hill Climbing v1,Hill Climbing v1 stdev,Hill Climbing v3,Hill Climbing v3 stdev,Offering Order,Offering Order stdev
7,0.2544760304316878,0.00867555063690956,0.19714355766773223,0.008954371418499389,0.10862245216965676,0.0010717808712082078,0.05866368792951107,0.0003698503511698694,nan,nan
8,0.5908605650067329,0.006321600000237047,0.28386687140911815,0.006578791672938016,0.18050112184137107,0.0013943830645432903,0.09717708066105843,0.00047171737661881044,nan,nan
9,0.27567313946783545,0.008664544680726942,0.24268113490194082,0.008595657985065648,0.2477816790342331,0.001224677154420351,0.13472758669406176,0.000765411726077466,nan,nan
10,0.27310387283563614,0.006499643945673363,0.24300202894955875,0.008265553979947946,0.3021671517938376,0.0016185798845770592,0.16481198754161597,0.0007233033442558666,nan,nan
11,0.2805773977935314,0.0061510518592895035,0.2435630276426673,0.008680862819287562,0.3397670986503363,0.0017806915760588669,0.1868057619035244,0.0014200897903018648,nan,nan
12,0.2808392115682363,0.006038477161679573,0.24373213961720466,0.008298497344357158,0.35458942007273436,0.005050961302300602,0.19628522634506226,0.0015843769510448212,nan,nan
13,0.2859568142518401,0.006876495370488607,0.24662658803164958,0.022704825247019295,0.3680828890949488,0.003472737286721024,0.20417740177363158,0.0012667389160006225,nan,nan
14,0.27765643399208784,0.0061606504530424405,0.2443536115437746,0.009541578295807889,0.3686630513891578,0.0015004403072396261,0.20911045521497726,0.001170679398477909,nan,nan
15,0.29202983018010853,0.007203812673080413,0.24437470100820063,0.009340750446384268,0.37237231988459824,0.0013709940753799882,0.21231226332485675,0.0009751438237843658,nan,nan
16,0.27779112827032804,0.00678409978438534,0.24334678627550602,0.008348574947600678,0.3745638633146882,0.0014540334226533847,0.21322945792227985,0.0011422614080520426,nan,nan
17,0.2769358308985829,0.006660933492580365,0.24302599381655454,0.008268651400910428,nan,nan,nan,nan,nan,nan
18,0.27793650176376106,0.006131075735836428,0.2444407168030739,0.00902635895066365,nan,nan,nan,nan,nan,nan
19,0.2773514218628407,0.006767613657488678,0.24386477187275887,0.008503383452420795,nan,nan,nan,nan,nan,nan
