difficulty,ILP,ILP stdev,ILP GPU,ILP GPU stdev,Hill Climbing v1,Hill Climbing v1 stdev,Hill Climbing v3,Hill Climbing v3 stdev,Offering Order,Offering Order stdev
1,0.4733082515001297,0.006589941649954821,1.0978614966198803,0.0123480839555337,0.49434113666415214,0.003035118433085454,0.2535359217599034,0.00105983526055545,0.27102010548114774,0.0021984796955508983
2,0.6401420043036342,0.007071243994597062,1.0913076543435454,0.010141122735689621,1.0583290065079927,0.004436107164142374,0.5714326976612211,0.0027816045349587423,0.2694740267843008,0.0011503126952280235
3,0.6315008777752519,0.006183166301842867,1.0915598220750689,0.010351234979066891,1.7058339993283154,0.02069682004911242,0.9048984714224935,0.00479635099433245,0.27230081740766765,0.001937031990696407
4,0.6310685836523772,0.006677118869040926,1.0901575149595737,0.00991213286775727,2.451638452783227,0.00988535010449535,1.2757917538285255,0.005142728711661956,0.27335512328892947,0.0018442147908007286
5,0.6344673868268729,0.011987265597627748,1.0876602613180877,0.00939699583772323,3.10797135412693,0.009082514849280056,1.589015013873577,0.011373284262404968,0.27038714196532965,0.0010515338249709645
6,0.6308850979432463,0.007070218554309306,1.086699487492442,0.012667273740825588,3.8310672918707134,0.012806104002180591,1.8972234404832125,0.00691244321526874,0.27155386202037335,0.0012707029625696315
7,0.7456521731987595,0.0073447924362906175,1.09242750775069,0.014165834823936638,4.404506003968418,0.01876630321540258,2.163115960732102,0.018726609839070544,0.27344351083040236,0.0014692149634103302
8,0.798729268759489,0.008669769481435802,1.0892385654523968,0.010740903300534893,4.72600064445287,0.022151467863814344,2.3770666590705516,0.008401520828517786,0.2710400984808803,0.002477116049541381
9,0.850693769454956,0.007598389586946164,1.0855325574427843,0.009767373354244808,5.000004050135613,0.019064974492952257,2.5798858658969404,0.007761725673197911,0.27110306583344934,0.0016239203525976896
10,0.8480064211413264,0.007884006729789813,1.1335850316286087,0.010260867769851634,5.168493844754994,0.03139943410460925,2.7238542021065952,0.013635943430256477,0.2675805501639843,0.0016190475327396456
11,0.9885024216026068,0.009428490510128626,1.1283810014650226,0.00977811486624647,5.337504328303039,0.02648829392772536,2.8462914189696313,0.0245319261056486,0.26756902974098923,0.0016983244604231941
12,1.08426935788244,0.006146491730394077,1.1294375832006336,0.009568128424533752,5.411831222996116,0.025006271089378487,2.8817928953096272,0.02629761763832778,0.2686016820371151,0.0011991440884041725
13,1.2080813731998206,0.009122850485645631,1.1262720105797053,0.007715181509433077,5.4541000253707175,0.022490320435280903,2.9062351321056483,0.020821867155836043,0.26814363319426776,0.002327774836234976
14,1.2277978323027492,0.012183966364771263,1.1292815122753381,0.011139710089277149,5.437002676203847,0.03427257179139666,2.948707972243428,0.032407062482227564,0.2640360489115119,0.0017233549238517638
15,1.3193849205970765,0.009904694708771533,1.1301623267680407,0.00967433803952599,nan,nan,2.912117175087333,0.02005742326237413,0.5036769725009799,0.00353152049435706
16,1.3679135578125716,0.013936923288311332,1.1317776359245182,0.010521947914693724,nan,nan,nan,nan,4.192761967666447,0.012394224673933713
17,1.2430844978988171,0.010775085969762637,1.1450451737642289,0.01298973991258547,nan,nan,nan,nan,7.235746936909854,0.021604641184403143
18,1.6558949633687734,0.010870808957445962,1.1632645807787776,0.02047887543598295,nan,nan,nan,nan,nan,nan
19,2.1704802705720065,0.010956990149697123,1.207188288345933,0.026957466445310795,nan,nan,nan,nan,nan,nan
20,1.8638272029161453,0.009866768283603784,1.1834658540412784,0.022181202586436306,nan,nan,nan,nan,nan,nan
21,2.111098603531718,0.012129170439305404,1.2166994585841895,0.031294156662975046,nan,nan,nan,nan,nan,nan
22,1.939033486507833,0.013521709626568998,1.5286202179640531,0.09161159337180469,nan,nan,nan,nan,nan,nan
23,2.002381028160453,0.010050163400088644,1.2873292341455818,0.023306431013545317,nan,nan,nan,nan,nan,nan
